"Dealer Name","Address","City","State","Contact","Email"
"Atul Motors Pvt. Ltd.","Near BSNL Office, CTM Circle, Ahmedabad","AHMEDABAD","GUJARAT","7028064758","ahm.nexa@atulmotors.com"
"Kataria Automobiles Pvt. Ltd.","Kataria Automobiles Pvt. Ltd.Shop No. 2-4, 3rd Eye Vision, Opp. Shivalik Plaza, Near AMA, Panjrapole CharRasta, Ambawadi,Ahmedabad Ã» 380006 , Gujarat","AHMEDABAD","GUJARAT","9512126000","nexa.ambavadi@kataria.co.in"
"Kiran Motors","VENUS BENECIA,NEAR GORDHAN THAL,OPP RAJPATH CLUB,S.G.HIGHWAY,AHMEDABAD","AHMEDABAD","GUJARAT","9714755588","sm.amd.nexa@kiranmotors.co.in"
"Kataria Automobiles","S.G. ROAD AHMEDABAD","AHMEDABAD","GUJARAT","9512126000","nexa.ahmedabad@kataria.co.in"
"Amar Cars Pvt. Ltd","Opp. Kaival Tower,Nr. Ganesh Chowkdi, Anand-Sojitra Road,Anand - 388001","ANAND ","GUJARAT","9081211122","nexa.anand@amarcars.net"
"Amar Cars","Ocean, Shop 1,2&3 Ground floor, Nr Central Square Mall, Sarabhai Compound, Vadodara","VADODARA","GUJARAT","7567488855","nexa.baroda@amarcars.net"
"Kiran Motors Ltd","Ground Floor, The Park, Opp : Blue lagoons Hotel, Akshar Chowk, Old Padra Road,Vadodara, 390020","VADODARA","GUJARAT","7203031031","nexa.brd@kiranmotors.co.in"
"Kataria Automobiles","SHOP NO. G.F. 1 TO  3, CORNER HEIGHTS, KALALI VADSAR RING ROAD, NEAR DELHI PUBLIC SCHOOL","VADODARA","GUJARAT","7203810000","nexa.baroda@kataria.co.in"
"Alankar Auto Sales and Service Pvt. Ltd.","OPPOSITE-RUPAS PUR THANA,  Near Gola Road, BAILEY ROAD, Patna","PATNA","BIHAR","7260892150","alankar.nexa@alankarautogroup.com/alankar.nexa@gmail.com/alankarnexa.manoj@gmail.com"
"Reeshav Automobiles Pvt. Ltd.","Plot no. 134, Patliputra Colony, P.S. Patliputra, Patna-800013, Bihar","PATNA","BIHAR","7091198040/7091198041","rapl.nexa@gmail.com, gmnexapatliputra@gmail.com"
"Automotive Mfrs. Pvt. Ltd","Plot no. 2, Near Gothra Lawn, Tekanaka Square, Kamptee Road, Nagpur - 440017","NAGPUR","MAHARASHTRA","7391075971","sm.ngpnexa@automotiveml.com"
"Seva Automotive","SEVA CENTRE OPP KASTURCHAND PARK KINGSWAY ROAD NAGPUR 440001","NAGPUR","MAHARASHTRA","+91-9130020666","sevanexa.ngp@marutidealers.com"
"SHREE GOPAL AUTO PVT. LTD.","GROUND FLOOR, BANSI VIHAR, 
ANISABAD, NEW BYEPASS ROAD, PATNA 800002","PATNA","BIHAR","7545918888","sm@gopalnexa.com"
"Rajiv Automobiles Pvt. Ltd.","Khabra, NH-28, Opposite Khabra Shiv Mandir, Muzaffarpur, Bihar","MUZAFFARPUR","BIHAR","7545877777/ 7545977777","rajiv.mzf.sal1@nexadealer.com"
"Arya Cars","PLOT NO 1902, Nr. Hotel Airport Centre Point, Ujjwal Nagar, Wardha Road, Nagpur 440025","NAGPUR","MAHARASHTRA","+91-7350373506","aryanexangp@gmail.com"
"ASPA BANDSON","NEXA Yavatmal, Himalaya Cars, Darwha Road, Yavatmal","AMRAVATI","MAHARASHTRA","+91-8805833333","Aspa.amr.sm@nexadealer.com"
"Dream Vehicles Pvt. Ltd","Opposite M P Vora commerce college, Wadhwan - Ahmedabad Highway, Wadhwan, Surendranagar","SURENDERNAGAR","GUJARAT","9512970083","dream.snr@nexadealer.com"
"Manraj Automobiles","P-93, MIDC, Ajanta road,Jalgaon -425003 Maharashtra","JALGAON","MAHARASHTRA","+91-9422280826","parag.jain1702@yahoo.com"
"Raviratna Motors","Old National Highway No.8, Near Dudhdhara Dairy, Bholav, Bharuch  392001","BHARUCH","GUJARAT","7575006675","raviratna.nexa@marutidealers.com"
"Satya Automobiles","OPPOSITE NEW BUS STAND RAIPUR ROAD,Bilaspur- 495001, Chattisgarh","BILASPUR","CHHATTISGARH","7089888884","satyanexabilaspur@gmail.com"
"SATYA AUTOMOBILES","PLOT NO. C-15, KOSABADI KORBA CHHATTISGARH 459677","KORBA","CHHATTISGARH","9109134140,9630731111","nexa.korba@teamsatya.in"
"Himalaya Cars","NEXA Yavatmal, Himalaya Cars, Darwha Road, Yavatmal, 445001","YAVATMAL","MAHARASHTRA","+91-9890222999","himalaya_nexa@yahoo.com"
"Eternal Motors","Plot No. 2B/3, Revenue Survey No. 65 & 66, GIDC Chitra, Bhavnagar - 364004","BHAVNAGAR","GUJARAT","9978639220","eternal.nexa@marutidealers.com"
"Sparsh Automobiles Pvt. Ltd.","Sparsh Automobiles Private Limited Near Supela Police Station, G. E. Road, Supela Bhilai, Chhattisgarh - 490023","BHILAI","CHHATTISGARH","9098122136 , 9754850000","nexabhilai@sparshautomobiles.com"
"Sparsh Automobiles","Sarona, Ring Road 1, Opp. Munich Motors, Raipur","RAIPUR","CHHATTISGARH","9111107254 , 9285557111","arfath.jan@sparshautomobiles.com"
"Dhru Motors","Plot No. 14 to 17, Besides Bhakti Dham Temple, Puna Kumbhariya Road, Magob, Surat - 395 010","SURAT","GUJARAT","9712661000","nexadhru@dhrugroup.com"
"SKY AUTOMOBILES","BESIDE MAGNETO THE MALL, LABHANDI","RAIPUR","CHHATTISGARH","9893190909","nexaraipur@skyautomobiles.in"
"BM Autolink","Survey No 129/26, Galpadar, Airport Crossway, Gandhidham, Kachchh, Gujarat 370201.","GANDHIDHAM","GUJARAT","9512035567","bmautolink.nexa@gmail.com"
"Amar Cars Pvt Ltd","MARVELLA THE BUSINESS HUB, OPPOSITE RTO PAL, PAL- HAJIRA ROAD, SURAT","SURAT","GUJARAT","8980033965","nexa.surat@amarcars.net"
"Kataria Automobiles","ARUN NEAR ISCON MALL, DUMAS ROAD, PIPLOD,Surat 395007","SURAT","GUJARAT","7096063950","nexa.surat@kataria.co.in"
"Kiran Motors","Kiran Nexa. G-2-3-4, Trinity Cygnus, Opp CNG Pump,Udhna Magdalla road,Vesu, Surat","SURAT","GUJARAT","9574442788","sm.srt.nexa@kiranmotors.co.in"
"GS MOTORS PVT. LTD","NH-31, Beside Aneel Fuel Service, Near Zero Point, Begusarai","Begusarai","BIHAR","9297876230","gsnexa.bgc@gmail.com"
"Kataria Automobiles Pvt. Ltd.","Survey No 284/A & 284/B, Mouje Gam, Gondal Road, Atul Building, Near Bombay Hotel, Rajkot – 360002 ","RAJKOT","GUJARAT","8095100000","nexa.rajkot@kataria.co.in"
"Atul Motors","IMPERIAL HEIGHTS, OPP. BIG BAZAR, 150 FT. RING ROAD","RAJKOT","GUJARAT","7028064754","atul.nexa@outlook.com"
"Perfect Auto Services","GONDAL ROAD NEAR RAJKAMAL PETROL PUMP RAJKOT .","RAJKOT","GUJARAT","7043999063","perfect.rjk.sal5@marutidealers.com"
"Premsons Motors Udyog","Nexa Central, Next to GST Office, Arya Nagar, Hurhuru, Hazaribagh, Jharkhand, 825301 ","HAZARIBAGH","JHARKHAND","9708038363 / 9832383838","bhnexahazaribagh@premsonsmotor.com"
"K D Motors","K.D. Motors,No. 2,3,7,8,12,13, Shankarnagar,Mirzapur Highway, Bhuj, Gujarat - 370001","BHUJ","GUJARAT","9724188844","kdmotors1@gmail.com"
"Arya Cars (Unit Of Barbate Automotive (Ind) Pvt. Ltd)","Plot No 15-18, Yashwant Nagar, Padoli Nagpur Road, Chandrapur-442401","CHANDRAPUR","MAHARASHTRA","7410100004","aryanexa.chn.sales@nexadealer.com"
"Atul Motors Pvt. Ltd","JAMNAGAR-RAJKOT HIGHWAY HAPA","JAMNAGAR","GUJARAT","7028064743","atulnexa.gm.jmn@nexadealer.com  "
"Automotive Manufacturers Pvt Ltd","ABC-EAST, Plot no.D-5/1 A,B,C MIDC,Chikalthana,Aurangabad 431006","AURANGABAD","MAHARASHTRA","+91-8390904277","contactmaruti@automotiveml.com"
"Pagaria Automobiles","Jalna Road Opp: Air India Office, Near Seven Hills Bridge, Aurangabad. Pin - 431005 ","AURANGABAD","MAHARASHTRA","+91-8411961179","ceo@pagariyaauto.com"
"Sudha Motors","OPPOSITE. OTC GROUND, HEHAL, RATU ROAD, RANCHI","RANCHI","JHARKHAND","+91-7808656565 / +91-7281000133","bhnexa.sudha@gmail.com/tdmnexa.sudha@gmail.com"
"Premsons Motors Udyog","OPPOSITE RADISSON HOTEL, KADRU, OFF MAIN ROAD, Ranchi","RANCHI","JHARKHAND","9608800400/ 7280080034","premsons.nexa.crm1@marutidealers.com"
"Premsons Motors Udyog","OPPOSITE 7th Day Adventist School","RANCHI","JHARKHAND","9065516632/9065516608","premsons.ran.crm1@marutidealers.com/ nexapremsons@gmail.com"
"Kataria Automobiles","C R CHAMBERS, PLOT NO. CM 8/15,  GIDC,","VAPI","GUJARAT","7096063950","Nexa.vapi@kataria.co.in"
"Seva Automotive","Shop No. 6,7,8, Bosco Centre, Near Maria Vihar, Gangapur Road, Nasik 422005","NASIK","MAHARASHTRA","7719930666/7719830666/8308606666","seva.nexa@gmail.com"
"Shaan Cars","Plot No. 1, 904/2/2/2, Near Seven Heaven Hotel, Nashik 422009","NASIK","MAHARASHTRA","9503511678","Shaan.sm@nexadealer.com"
"Orbit Motors Private Limited","RR Plaza,Civil Town, Panposh Road, Rourkela-769004","ROURKELA","ODISHA","8337900222","nexa.rourkela@orbitmotors.co.in"
"ODYSSEY MOTORS PVT. LTD.","Remed Chowk, Sambalpur, Odisha Pin -768006","SAMBALPUR","ODISHA","8599039994","nexasbp@odysseymotors.com"
"Hindustan Auto Agency","R2 City Centre, Sector IV, Bokaro Steel City","BOKARO","JHARKHAND","+91-9204796130/9031050025","nexa.citycenter@gmail.com"
"Reliable Industries","Reliable Industries NEXA SARAIDHELA Kola Kushma Dhanbad -828127","DHANBAD","JHARKHAND","9431721875","nexa@fairdealvehicles.com nexa.dhanbad@gmail.com"
"Seemanchal Motors Pvt.Ltd.","Damka Chowk,Kishanganj Road, NH-31,Gualbbagh,Purnea,Bihar","Purnia","BIHAR","8677998811","seemanchalmd.2011@gmail.com"
"Kankariya Motors","Nexa Savedi Ahmednagar, Kankariya Automobiles Pvt Ltd, Nagar-Manmad Road, Savedi, Ahmednagar","AHMEDNAGAR","MAHARASHTRA","7972662648","ahmednagarnexa@gmail.com"
"MOTOR WORLD","NS-06 ,2ND PHASE,TATA KANDRA ROAD,ADITYAPUR INDUSTRIAL AREA,NEXT TO MERCEDES SHOWROOM,JAMSHEDPUR -831013","JAMSHEDPUR","JHARKHAND","+91-7369944123/+91-9031570999","rkd.nexa.jsr@gmail.com"
"Pebco Motors Ltd","16, New Kalimati Road, Sakchi -Jamshedpur 831001","JAMSHEDPUR","JHARKHAND","7280060800","nexa@pebcomotors.com"
"Varun Motors","VARUN MOTORS PRIVATE LIMITED, Plot no.GP 1-51- 4 1 Pangra Borgaon Hyderabad Road, Nizamabad, Telangana, India","NIZAMABAD","TELANGANA","9160991616","nexahyd.ceo@varungroup.com"
"Sai Service Pvt. Ltd","Showroom No 4,Angel Business Centre, Sativali Road, Vasai East, District Palghar, 401202","VASAI","MAHARASHTRA","8369078401","nexa.vasai@saiservice.com"
"Beekay Auto Pvt Ltd","114, G. T. ROAD, MURGASOL,Ã¡(BESIDE SBI MURGASOL BRANCH),Ã¡ASANSOL-713303","ASANSOL","WEST BENGAL","+91-7477785551/+91-7478004473","beeky.asn.smsale1@marutidealers.com"
"Sevoke Motors Pvt Ltd.","Saraswati Rice Mill Compound, 2nd Mile, Sevoke Road, Opp. Payal Cinema Hall, Siliguri-734001, West Bengal.","SILIGURI","WEST BENGAL","9083270801","nexa.sevoke@gmail.com"
"Automotive Manufacturers Pvt Ltd.","NEXA Thane North, Automotive manufacturers pvt Ltd, Sadguru Solitaire, Next to Hyper city Mall, Kafar vadavali, Ghodbunder Road, Thane west-400615.","THANE","MAHARASHTRA","7045923341","nexa@automotiveml.com"
"Entel Autos","Ground Floor, Jigtsing Commercials, Indira Bypass Highway, Upper Sichey, Gangtok – 737101, Sikkim","Gangtok","Sikkim","8597121488","rash_arora@hotmail.com"
"Paramount Wheels Pvt Ltd","Paramount Wheels Pvt Ltd.Sanjar Business Park,Near State bank of India,NH-08, Kashimira, Thane - 401104","MUMBAI","MAHARASHTRA","29450450/51","gm.nexa@paramountwheels.in"
"Excel Autovista","Mohan Mill Compound, Manpada,Ghodbunder Rd, Thane 400607.","THANE","MAHARASHTRA","+91-8291958026/+91-7777002830","nexa@autovista.in"
"Shivam Autozone","Roop Nagar Chs Ltd,Opp.Milap Cinema,S.V.Road,Kandivali (West),Mumbai - 67","MUMBAI","MAHARASHTRA","8828199999","ronniem.nexa@shivamauto.in"
"KTS Automotors Pvt Ltd","Neptune Magnet Mall, LBS Marg, Bhandup West,Mumbai ,400078","MUMBAI","MAHARASHTRA","22-9930246246","sales.nexa@ktsmotors.com"
"Navnit Motors","SRI KRISHNA BUILDING,LINK ROAD,ANDHERI WEST,MUMBAI 400053","MUMBAI","MAHARASHTRA","7045003366","nexa@navnitmotors.com"
"SK Wheels","Plot No.D- 267 TTC Industrial Area MIDC, Turbhe, Navi Mumbai 400705","NAVI MUMBAI","MAHARASHTRA","Â 9819388888","nexa@skwheels.com"
"Simran Motors Pvt Ltd","Nexa Kharghar,Niharika MIRAGE building,Plot No. 274, SECTOR 10,Shop No. 12-15,Near Toll Naka, Mumbai Pune Highway,Kharghar Navi Mumbai,410210","KHARGHAR","MAHARASHTRA","022-61403232/ 8291101002","sm.nexa@simranmotors.com"
"Shivam Autozone India Private Ltd.","Shivam Centrium Building, Opposite Kalpita Enclave, Koldongri, Andheri Sahar Road, Andheri East, Mumbai 400069","MUMBAI","MAHARASHTRA","+91-8600288888","waqasb.nexa@shivamauto.in"
"Fortpoint Automotive Cars Pvt Ltd.","Plot No. 9, LBS Marg, Kurla Kamani, Nr. Golden Palace Hotel, Kurla West, Mumbai - 400070","MUMBAI","MAHARASHTRA","022 49245285,8689808888","gm.nexa@fortpoint.co.in"
"SWG CAR WORLD (A unit of Sainath Autolinks Private Limited)","G.T Road, Bhiringee, Durgapur-713213, West Bengal","DURGAPUR","WEST BENGAL","7872002000","nexadurgapur@gmail.com"
"Adarsha Auto World Private Ltd","Adarsha Auto World Private Ltd, H.No:8-7-238, Survey no:836,838&838/A, Hyderabad Road, Kothi Rampur, Karimnagar-505001.","KARIMNAGAR","TELANGANA","8897096633","nexa@adarshamaruti.com"
"Sai Service","High Street Phoenix,Gandhi Nagar,Lower Parel,Mumbai 400 013","MUMBAI","MAHARASHTRA","022-43030351-58","nexa.mumbai@saiservice.com"
"Wonder Cars","SURVEY NO. 71 & 72, GOVIND YASHADA SQUARE, BRT ROAD, PIMPLE SAUDAGAR. PUNE-411027","PUNE","MAHARASHTRA","+91-7350760000","sales@wondernexa.com"
"The Kothari Wheels","PLOT NO 80, SAPPHIRE PLAZA,SURVEY NO 232,NEW AIRPORT ROAD, SAKORENAGAR . PUNE- 411014","PUNE","MAHARASHTRA","9168683333","imran.attar@nexakothariwheels.com"
"Mahalaxmi Automotives Vehicles Pvt. Ltd","MARVEL FUEGO, OPP SEASONS MALL  MAGARPATTA ROAD, HADAPSAR","PUNE","MAHARASHTRA","7768009046 / 7768009049","gmsales.bmt@mahalaxmiautomotive.com"
"Sai Services","Supreme Icon,Plot No-5,Survey no-80,Hissa no-5,Sakal Nagar,Baner Road,Pune 411007","PUNE","MAHARASHTRA","+91-7722028776,+91-7745044000","nexasaipune@saiservicestation.com"
"Excel Autovista Pvt Ltd","NEXA Baner Highway Bangalore Mumbai Highway, Near Yaara Di Haveli ,Baner Pune ,411045","PUNE","MAHARASHTRA","7208093522","atul.gaikwad@autovista.in"
"My Car","RAMSUKKH HOUSE, PLOT NO11, CTS NO1486-92, SHIVAJI NAGAR, PUNE 411005","PUNE","MAHARASHTRA","+91-9890255255","nexasaleshead@mycarmaruti.com"
"Sehgal Auto Rider","Fun & Shop building S.No 17A/1 Fatima Nagar Chowk, Wanowdi Pune-41140","PUNE","MAHARASHTRA","8888881302/7888002102","tdm@sehgalautoriders.com"
"ODYSSEY MOTORS","NH 55, KANDASAR, NALCO NAGAR, ANGUL, PIN 759145","ANGUL","ODISHA","9938948207","nexaang@odysseymotors.com"
"Chowgule Industries Pvt. ltd","Chowgule Industries  Pvt. Ltd. CTS No. 1858, Mahavir Park, Bibvewadi, Pune-Satara Road, Near Rao Hospital, Pune-411037","PUNE","MAHARASHTRA","7887898803; 02067005000","atre@chowguleind.com"
"Mahalaxmi Automotives Vehicles Pvt. Ltd","KARBHARI CIRCLE, RING ROAD, BARAMATI - 413102","BARAMATI","MAHARASHTRA","9922101857","asm.nexabaramati@mahalaxmiautomotive.com"
"Adarsha Auto World Private Ltd","H.no: 15-1-423,424, Industrial Estate,Mulugu Road,Warangal, Telangana 506007","WARRANGAL","TELANGANA","9133398806","adarsha.nexawgl@gmail.com"
"Chavan Motors","359, Ashok Chowk, Solapur,413005","SHOLAPUR","MAHARASHTRA","+91-8888669991","chavan.nexa@gmail.com"
"Bhandari Automobile Pvt Ltd","Chowrangee, Plot No-138 & 139, O T Road, Kharagpur-721301. Dist-Paschim Midnapur.","KHARAGPUR","WEST BENGAL","9800119409/7547900078","nexakgp@bhandariautomobile.com"
"Sevoke Motors Pvt Ltd.","Mahishbathan, NH-31, KHGRABARI, COOCHBEHAR ","COOCHBEHAR","WEST BENGAL","8001001215","gm.sevokenexaccb@gmail.com"
"Adarsha Auto World Private Ltd","#Plot No:8 &9,22-262/3&261/4 , Kukatpally","HYDERABAD","TELANGANA","8897972200","adarsha.ceo@marutidealers.com"
"Acer Motors Private Ltd.","Survey NO.163,HYDERNAGAR, GHMC KUKATPALLY,OPP HYDERABAD METRO STAFF TRAINING COLLEGE (HMWSSB), HYDERABAD . 500072","HYDERABAD","TELANGANA","40-7995075830","acer.hyd.sm1@nexadealer.com"
"Autofin Limited","Plot No. 16, Sy. No. 267/1, 267/2, Air Force Land, Bowenpally, Secunderabad - 500011, Telangana ","SECUNDERABAD","TELANGANA","8886698127","haresingh@autofinlimited.net"
"Varun Motors","VARUN MOTORS PRIVATE LIMITED, Plot no 147 and 133, 2nd Cross Vavupuri Sainikpuri Road Secunderabad","SECUNDERABAD","TELANGANA","918000033666","nexahyd.ceo@varungroup.com"
"Jayabheri Automotive","PLOT NO 1, JAYABHERI ENCLAVE, ADJ TO BOTANICAL GARDNES, GACHIBOWLI, HYDERABAD 500 032","HYDERABAD","TELANGANA","69926666, 9100909052","nexavisakhapatnam@jayabheriauto.com"
"Rks Motors","KKR Square, Road No 36, Jubilee Hills, Hyderabad 500033","HYDERABAD","TELANGANA","9989511111","nexajubilee@saboomaruti.in"
"Mithranexa automobiles","Mithra Nexa automobiles Pvt. Ltd. Paradise Pearl building, 1-7-178, Paradise Circle ,MG Road, Secunderabad-500003","SECUNDERABAD","TELANGANA","9515048048","Nexa.secunderabad@gmail.com"
"Varun Motors","D No.8-2-120/117/A/2 Plot No.83, Road No.2, Beside KTM Duke Showroom, Banjara Hills, Hyderabad","HYDERABAD","TELANGANA","040-49005900","nexahyderabad@varungroup.com"
"Sai Service","No. 6-3-1090/B/4/B/G-1, Rajbhavan Road, Somajiguda, Hyderabad","HYDERABAD","TELANGANA","7337531111","varun.blr.ceo1@marutidealers.com"
"JYOTE MOTORS (BALASORE) PVT LTD","NH-5, JANUGANJ, REMUNA GOLAI,BALASORE, ODISHA, PIN:756019","BALASORE","ODISHA","8338033994","nexa.balasore@jyotegroup.com"
"Lahoti Motors Private Limited","H No. 7-1211, CTS No. 391/1, Block No. II,Humnabad Main Road, Opp Gunj Bus Stand","GULBARGA","KARNATAKA","6366247365","sm.lahotinexa@gmail.com"
"RKS MOTORS PVT LTD.","5-9-22/1/B,SHAPOORJI TOWERS ,SHAPOOWADI,ADARSH NAGAR ,HYDERABAD -500004","HYDERABAD","TELANGANA","9553211111","nexalumbini@saboonexa.in"
"JYOTE MOTORS PVT. LTD.","Krishna Conclave, Plot No -334 , Unit -9, Barabati Killa, Near Chandi Temple Square, Cuttack-753001","CUTTACK","ODISHA","8338033889 , 7440005239","nexa.stadium-rd@jyotegroup.com"
"Kalyani","Survey No 110-112, Nagole Village, uppal Mandal, Ranga Reddy District","HYDERABAD","TELANGANA","9100102157","sm.nexahyd@kalyanimotors.com"
"GEM Motors","Gem Motors India Pvt. Ltd,Door No. 16-2-741/C/8/2&3,Asmangadh,Malakpet,Hyderabad. Pin : 500036 Telangana","HYDERABAD","TELANGANA","9912345830","gem.hyd.hr@marutidealers.com"
"Chowgule Industries Pvt. Ltd.","Chowgule Industries Private Limited Survey No 36/14B, 36/15B, 35/15A, Pune Bangalore Highway,Godoli, Satara - 415004, Maharashtra, India","SATARA","MAHARASHTRA","7796659817","nexa.satara@chowguleind.com"
"Jyote Motors","DLF CYBER CITY, BBHUBANSHWAR OPP-SILICON COLLEGE, CHANDAKA IND. ESTATE, CHANDRASEKHARPUR","BHUBANESHWAR","ODISHA","8338033884","nexa.cybercity@jyotegroup.com"
"NARAYANI MOTORS","PLOT -116 B, Surya Nagar, Bhubaneswar - 751001","BHUBANESHWAR","ODISHA","9583022008,7381094898","nexasales@narayanimotors.com"
"Sky Automobiles","PLOT NO. 1531,1532, MOUZA-NAHARKANTA, N H-5,","BHUBANESHWAR","ODISHA","9776497764,7064400101","nexa@skyautomobiles.in"
"Starburst Motors Pvt Ltd","Ground Floor, Premises No : B-8/17, CA,P.O. + P.S. – Kalyani, Dist. – Nadia, West Bengal, PIN – 741235","Kalyani","WEST BENGAL","9007799000","starburstnexa@manikz.in"
"Pavan Motors","Pavan nexa -nalgonda north Addanki by pass,nalgonda, Nalgonda, Telangana 508001","NALGONDA","TELANGANA","9100261666","pavan.nlg.sm1@nexadealer.com"
"MACHINO TECHNO SALES LIMITED","109/ 1, Foreshore Road, HOWRAH - 711 102","HOWRAH","WEST BENGAL","+91-6290857238, +91-8335941469","nexamachino.foreshoreroad@gmail.com"
"PARAMSHIVA MOTORS (MITHRA AUTO AGENCIES)","NEXA WYRA ROAD, PARAMSHIVA MOTORS Survey no-507, velugumatla, Khammam Urban, Khammam-507002","KHAMMAM","TELANGANA","9848659456","paramashiva.ceo@nexadealer.com"
"Premier Car World","Park Mansion, 57A Park Street, Kolkata","KOLKATA","WEST BENGAL","+91-8336989600/8336989645","nexaparkstreet@premiergroup.in"
"Bhandari Automobiles","Modgul Lounge, 23 Chetla Central Road, Kolkata 700027","KOLKATA","WEST BENGAL","9674970000/8336971181","nexa.alipore@bhandariautomobile.com"
"OSL Motocorp","G1,G2, The Meridian, Kazi Nazrul Islam Sarani, VIP Road, Opp. Baguihati Big Bazar, Kolkata (WB) 700059","KOLKATA","WEST BENGAL","+91-8336996066/+91-8336996301","sm.nexa@gmail.com"
"Sanei Motors Pvt Ltd.","Ideal Unique Centre, 10, East Topsia Road, Kolkata -700046.","KOLKATA","WEST BENGAL","33-8584050193","nexa@saneimotors.com"
"JYOTE MOTORS PVT. LTD.","Godrej Genesis, Plot No, XI, Block EP & GP, Sector V, Salt Lake, Kolkota. West Bengal - 700091","KOLKATA","WEST BENGAL","7603076030 / 7603076009","nexa.saltlake@jyotegroup.com"
"Bharati Motors Pvt ltd","NH 31C, CHAPAGURI,WARD NO-04,DIST- CHIRANG,ASSAM- 783385","BONGAIGAON","ASSAM","+91-9957711834, +91-9678640974,+91-9435056218","bharati.nexa@gmail.com"
"Varun Motors","NEXA PEDAPADU ROAD VARUN MOTORS Pedapadu Road, Pedapadu, SRIKAKULAM DITRICT","SRIKAKULAM","ANDHRA PRADESH","9885438355","nexasrikakulam@varungroup.com"
"Chowgule Motors","Chowgule Industries Private Limited, Kubera Chambers, Ground Floor and Basement, Plot No 1 out of R S 118/2/1, Vakharbhag, Near IMA Hall,Sangli- 416416, Maharashtra","SANGLI","MAHARASHTRA","+91-7447764128","nexasangli.sales@chowguleind.com"
"Jagrut Motors Pvt Ltd","NEXA Showroom, Ratnagiri, Ratnagiri Kolhapur Highway, Shivajinagar, Salvi Stop Ratnagiri","RATNAGIRI","MAHARASHTRA","220084","nexartn@gmail.com"
"Sai Service","2104/16 A, E WARD HOTEL OPAL BUILDING, OLD PUNE BANGALORE ROAD, KOLHAPUR-416005","KOLHAPUR","MAHARASHTRA","9168615245; 9168615262","saiklp@saiservicestation.com"
"Jayabheri Automotives","Door No.9-1-223B;CBM compound; Visakhapatnam","VISAKHAPATNAM","ANDHRA PRADESH","9100980764, 8008333556","Nexavisakhapatnam@jayabheriauto.com"
"Varun Motors","D No.11-9-61, Dasapalla Hills, Visakhapatnam 530003","VISAKHAPATNAM","ANDHRA PRADESH","0891-2733222/+91-9885428255","varunvizag.nexa@varungroup.com"
"SB Motors","SB Motors Corp NEXA Rajahmundry, D.NO : 84-1-2, Padmavathi nagar ,Besides ONGC Base Complex,NH-5 , Rajahmundry -533106","RAJAHMUNDRY","ANDHRA PRADESH","8297784119","nexa.sbmotors@gmail.com"
"Varun Motors","D No. 54-15-1/2D No. 398/5A&C, NH5 Service Road, veterinary Colony, Gunadala, Vijaywada","VIJAYAWADA","ANDHRA PRADESH","07799994679,0866-2541513","varun.bza.nexa@varungroup.com"
"Paramshiva Motors (Mithra Auto Agencies)","38-8-17, MG road, Opposite All India Radio,Vijayawada - 520010","VIJAYAWADA","ANDHRA PRADESH","0866-2484129","cheruvu64@yahoo.com"
"Jayalaxmi Automotives","JAYALAKSHMI AUTOMOTIVES PVT LTD,AUTHORISED MARUTI DEALERS,BLOCK NO-4 AUTONAGAR,PHASE-IV MANGALAGIRI ROAD,GUNTUR","GUNTUR","ANDHRA PRADESH","2261000","veeramallu.suresh@nexadealer.com"
"Novelty Reddy and Reddy","D.No: 4-1-32 in R.S No. 238/2, Thadepalligudem Road, Bhimavaram -534202","BHIMAVARAM","ANDHRA PRADESH","9133378630","reddy.bhm.gm@marutidealers.com"
"MSA Motors","MSA Motors Plot No. 1, 1A, 2, 2A, Ward No. 96 Auto Nagar, NH-44, Kurnool Pin:518003, Andhra Pradesh","KURNOOL","ANDHRA PRADESH","9133307844","msa.sm@nexadealer.com"
"Shantesha Motors","Shantesha Motors, Bauxite Road, Opp Rani Channamma Collage, Vibhav Nagar, Belgaum - 590010","BELGAUM","KARNATAKA","8884433912/ 9513601993",""
"Poddar Car World","Royal Arcade, Near Gorchuk Police Station, NH-37, Guwahati 781035","GUWAHATI","ASSAM","7086099009","nexa.guwahaticentral@gmail.com"
"PALLAVI MOTORS PVT. LTD.","KAZIRANGA TOWER, R.G.BARUAH ROAD, NEAR GUWAHATI COMMERCE COLLEGE, GUWAHATI-781021","GUWAHATI","ASSAM","9127074777/9127075777","nexachandmari@gmail.com"
"Bimal Auto Agency","OPPOSITE PANTALOONS, RUKMINIGAON, G.S. ROAD,","GUWAHATI","ASSAM","+91-8403055555 / +91-8811055555","nexa.bimal01@gmail.com"
"Rani Motors","Mawlai Nongkwar Block-13, Shillong-793017, Meghalaya","SHILLONG","Meghalaya","9366715944","nexa.rani@gmail.com"
"Lekhya Motors Private Limited","Opposite Unkal Lake, Plot no 7, Hubli- Dharwad road, HUBLI- 580031","HUBLI","KARNATAKA","9513366707","sm@nexalekhya.in"
"Revankar Motors Private Limited","Opposite Urban Oasis Mall, Gokul Road, Hubli - 580030","HUBLI","KARNATAKA","7349292948","nexarevankar.gm@gmail.com"
"Sai Service","Vasvani Marquis Eemporium,NH-17, Opp. Magsons Super Centre,Scorro, Porvorim,  Bardez Goa. 403501","GOA","GOA","7720028888 / 9834161107","nexasm.goa@saiservice.com"
