"Dealer Name","Address","City","State","Contact","Email"
"MAPSKO AUTO INDIA PVT LTD.","KKP ROAD,NEAR LAW COLLEGE","FARIDKOT","PUNJAB","9990800008",""
"HIRA AUTOMOBILES-MUKTSAR-MARUTI SUZUKI","BHAI COMPLEX MALOUT ROAD,MUKTSAR","MUKTSAR","PUNJAB","+(91)-9217048287",""
"STAN AUTOS-GT RD-MARUTI SUZUKI","G.T.ROAD,OPP.D.P.S","JALANDHAR","PUNJAB","+(91)-1815043015",""
"TARA AUTOMOBILES-ABOHAR-MARUTI SUZUKI","GANGANAGAR BYE PASS,SHREE GURU JAMBESHWAR CHOWK,","ABOHAR","PUNJAB","+(91)-1634228313",""
"COMPETENT AUTOMOBILES-MANDI-MARUTI SUZUKI","VPO GUTKAR,INDUSTRIAL AREA","MANDI","HIMACHAL PRADESH","+(91)-1907222465",""
"LOVELY AUTOS-JALANDHAR-MARUTI SUZUKI","DR. AMBEDKAR CHOWK","JALANDHAR","PUNJAB","+(91)-1812237001",""
"COMPETENT AUTOMOBILES-HAMIRPUR-MARUTI SUZUKI","VILLAGE TIKKAR,PO DIDWIN","HAMIRPUR","HIMACHAL PRADESH","+(91)-1972256283",""
"Lovely Autos","B.D. Enclave , Reru","JALANDHAR","PUNJAB","+91-9876044001",""
"HOSHIARPUR AUTOMOBILES-JALANDHAR RD-MARUTI SUZUKI","JALANDHAR ROAD,SINGRIWALA","HOSHIARPUR","PUNJAB","+(91)-1882501601",""
"AJMER AUTO AGENCIES-JAIPUR RD-MARUTI SUZUKI","JAIPUR ROAD,OPP CITY POWER HOUSE","AJMER","RAJASTHAN","+(91)-1453204879",""
"RELAN MOTORS PVT. LTD.","KHASRA NO: 9305 TO 9307, OPP DAV CENTAURY SCHOOL ADARSH NAGAR, AJMER","AJMER","RAJASTHAN","2610106",""
"AUDI MOTORS-NEW AUTOMOBILE MARKET-MARUTI SUZUKI","SURATGARH-HANUMANGARH LINK ROAD,NEW AUTOMOBILE MARKET,","SRI GANGANAGAR","RAJASTHAN","+(91)-1542466564",""
"BABA AUTOS-FEROZPUR CANTT-MARUTI SUZUKI","MOGA ROAD,FEROZPUR CANTT","Firozpur","PUNJAB","+(91)-1632236201",""
"SURI AUTOMOBILES-JHANSI-MARUTI SUZUKI","NEHRU MARG,CIVIL LINES","JHANSI","UTTAR PRADESH","+(91)-5102447234",""
"Velocity Cars (A Unit of Basera Velocity Autohub Pvt Ltd)","477, Medical Tiraha, Adjacent to Paramedical, Kochabhanwar, Delhi Kanpur Highway, NH27, Jhansi ","Jhansi","UTTAR PRADESH","8299202863",""
"MANGALAM AUTO","KHASRA NO. 1478/83, 1479/982 BIKANER ROAD , NAGAUR","NAGAUR","RAJASTHAN","4669 9666",""
"DUDI AUTOMOBILES (A UNIT OF DMAS AUTOMOBILES PVT LTD)","N.H. 11, TILAK NAGAR,JAIPUR ROAD,OPPOSITE RADIO STATION,BIKANER","BIKANER","RAJASTHAN","8619215475",""
"AUDI MOTORS-GANGANAGAR RD-MARUTI SUZUKI","DAIRYGANGANAGAR ROAD,OPP URMUL R.C.P","BIKANER","RAJASTHAN","+(91)-1512251819",""
"SB CARS-FAZAL GANJ-MARUTI SUZUKI","FAZAL GANJ","KANPUR","UTTAR PRADESH","+(91)-5122224230",""
"KTL LIMITED-CHUNNI GANJ-MARUTI SUZUKI","14/145,CHUNNI GANJ","KANPUR","UTTAR PRADESH","+(91)-5122532870",""
"MY CAR-G T RD-MARUTI SUZUKI","84/54-C,G T ROAD,ARIB CHOWK","KANPUR","UTTAR PRADESH","+(91)-5123988833",""
"KULDEEP MOTORS KANPUR LLP","PLOT NO. 756, BLOCK-W, JUHI KALAN, KANPUR, 208017","KANPUR","UTTAR PRADESH","+91-8006603111",""
"KANGRA VEHICLEADES-MALAN-MARUTI SUZUKI","MALAN, NAGROTA BAGWAN","NAGROTA","HIMACHAL PRADESH","+(91)-1892251379",""
"KTL LIMITED-KRISHNA NAGAR-MARUTI SUZUKI","G T ROAD,SHIVA KATRA, KRISHNA NAGAR","KANPUR","UTTAR PRADESH","+(91)-5122530618",""
"JAYCEE MOTORS-EAST MOHAN NAGAR-MARUTI SUZUKI","274,G.T.ROAD, EAST MOHAN NAGAR","AMRITSAR","PUNJAB","+(91)-1832581335",""
"RISHABH FOURWHEELS-BATALA RD-MARUTI SUZUKI","BATALA ROAD,ADARSH SOAP COMPLEX","AMRITSAR","PUNJAB","+(91)-1832263758",""
"SWANI MOTORS-COURT HOUSE-MARUTI SUZUKI","81,COURT ROAD,0","AMRITSAR","PUNJAB","+(91)-1835030401",""
"SUWALKA MOTORS PRIVATE LIMITED","RIDDHI SIDDHI NAGAR NEAR RAJ PETROL PUMP,BUNDI ROAD,KUNHARI","KOTA","RAJASTHAN","9116312345",""
"BHATIA & CO-KOTA INDL ESTATE-MARUTI SUZUKI","23-24,B-INDUSTRIAL ESTATE, KOTA","KOTA","RAJASTHAN","+(91)-7442365091",""
"ONE UP MOTORS INDIA PVT. LTD.","PLOT NO 1,KUMAR COLD STORAGE COMPOUND,THAKURGANJ,HARDOI ROAD","LUCKNOW","UTTAR PRADESH","+91-9918100860",""
"BHATIA & CO-IPIA-MARUTI SUZUKI","G-11-12,IPIA, AUTOMOBILE ZONE","KOTA","RAJASTHAN","+(91)-7442365095",""
"ONEUP MOTORS INDIA-ALAMBAGH-MARUTI SUZUKI","C-52,SRINGAR NAGAR, ALAMBAGH","LUCKNOW","UTTAR PRADESH","+(91)-5224090300",""
"BRIGHT 4 WHEEL-VIKAS NAGAR-MARUTI SUZUKI","11/CP-6,RING ROAD, VIKAS NAGAR","LUCKNOW","UTTAR PRADESH","+(91)-5226713912",""
"ANAND MOTOR-VIDHAN SABHA MARG-MARUTI SUZUKI","21,VIDHAN SABHA MARG,0","LUCKNOW","UTTAR PRADESH","7235844888",""
"BRIGHT 4 WHEEL SALES PVT. LTD.","3 PREM NAGAR, 19 ASHOK MARG LUCKNOW","LUCKNOW","UTTAR PRADESH","9235400777",""
"KTL AUTOMOBILE PRIVATE LIMITED","FAIZABAD ROAD,(OPP. HAL) INDIRA NAGAR","LUCKNOW","UTTAR PRADESH","+91-7668585858",""
"KTL PVT LTD","R SQUARE, OPP. SRS MALL VIPUL KHAND, GOMTI NAGAR, LUCKNOW, 226010","LUCKNOW","UTTAR PRADESH","+91-7668585858",""
"Mega Motors","TC-12, Vibhuti Khand, Gomti Nagar","LUCKNOW","UTTAR PRADESH","+91-8874900900",""
"ANAND MOTOR-CHINHAT-MARUTI SUZUKI","FAIZABAD ROAD,11 KM, , CHINHAT","LUCKNOW","UTTAR PRADESH","7235844888",""
"PATHANKOT VEHICLEADES-PATHANKOT-MARUTI SUZUKI","DALHOUSIE ROAD,MAMOON CHOWK,PATHANKOT","PATHANKOT","PUNJAB","+(91)-1992276266",""
"LOHIA AUTOMOBILES-AJMER RD-MARUTI SUZUKI","AJMER ROAD,NEAR OCTROI POST","BHILWARA","RAJASTHAN","+(91)-1482265084",""
"PREM MOTORS-GUNA-MARUTI SUZUKI","A.B. Road,Near RTO","GUNA","MADHYA PRADESH","+(91)-7542268015",""
"CHAMPION CARS (A UNIT OF PREM CARS PVT. LTD.)","NEAR GRAM BHARTI, CHITTOR ROAD, BHILWARA","BHILWARA","RAJASTHAN","01482-267135",""
"KTL AUTOMOBILE PRIVATE LIMITED","Village Gulupur, Harchandpur","RAIBAREILLY","UTTAR PRADESH","+91-7668585858",""
"LMJ SERVICES-UDYOG BHAWAN-MARUTI SUZUKI","A-11,NEW POWER HOUSE ROAD, INDUSTRIAL ESTATE, OPP. UDYOG BHAWAN","JODHPUR","RAJASTHAN","+(91)-2912002806",""
"SHRI KRISHNA AUTOSALES-PRATAP NAGAR-MARUTI SUZUKI","2, PRATAP NAGAR, JODHPUR","JODHPUR","RAJASTHAN","+(91)-2912762064",""
"AUDI MOTORS PVT LTD","PLOT NO 5, SARASWATI NAGAR,DISTRICT SHOPPING CENTER,SCHEME - JODHPUR- 342005","JODHPUR","RAJASTHAN","0291-2972626",""
"BHATIA & CO-KIRTI NAGAR-MARUTI SUZUKI","1000-1-2,NIMBAHERA ROAD,KIRTI NAGAR, NEAR ST. PAULS SCHOOL","CHITTORGARH","RAJASTHAN","+(91)-1472240999",""
"LMJ SERVICES-JODHPUR RD-MARUTI SUZUKI","JODHPUR ROAD,0","PALI","RAJASTHAN","+(91)-2932002806",""
"PEAKS AUTO JAMMU PVT. LTD.","NH-1A, KALUCHAK, JAMMU","JAMMU","JAMMU AND KASHMIR","0191-2484831",""
"JAMKASH VEHICLEADES-CHANNI HIMMAT-MARUTI SUZUKI","NATIONAL HIGHWAY BYE PASS,OPP. CHANNI HIMMAT","JAMMU","JAMMU AND KASHMIR","+(91)-1912464304",""
"PEAKS AUTO JAMMU PVT. LTD.","ZORAWAR SINGH CHOWK,OPPOSITE LG SHOWROOM,NANAK NAGAR","JAMMU","JAMMU AND KASHMIR","01914-2466067",""
"JAMMU MOTORS","6, AKHNOOR ROAD STATE J&K","JAMMU","JAMMU AND KASHMIR","0191-2504746",""
"LOHIA AUTOMOBILES-KANKROLI-MARUTI SUZUKI","BHILWARA ROAD,NEAR BHAVA PETROL PUMP RAJSAMAND(KANKROLI)","RAJSAMAND","RAJASTHAN","+(91)-2952320460",""
"J & K  VEHICLEADES PVT. LTD.","NATIONAL HIGHWAY 1-A,UDHAMPUR,","UDHAMPUR","JAMMU AND KASHMIR","01922-276266",""
"RKBK AUTOMOBILES-SAHADATGANJ-MARUTI SUZUKI","LUCKNOW- FAIZABAD HIGHWAY,SAHADATGANJ","FAIZABAD","UTTAR PRADESH","+(91)-9005093544",""
"ADINATH MOTORS-TILAKGANJ-MARUTI SUZUKI","STATION ROAD,TILAKGANJ","SAGAR","MADHYA PRADESH","+(91)-7582403932",""
"NAVNEET MOTORS-MADRI-MARUTI SUZUKI","S-140,MADRI INDUSTRIAL AREA,MADRI","UDAIPUR","RAJASTHAN","+(91)-2942494451",""
"NAVNEET MOTORS-CITY STATION RD-MARUTI SUZUKI","7,CITY STATION ROAD,0","UDAIPUR","RAJASTHAN","+(91)-2942415141",""
"CITY CARS (A UNIT OF AGARWAL WHEELS PVT. LTD.)","AMOUDHA ,PANNA ROAD,SATNA","SATNA","MADHYA PRADESH","07672-222593",""
"TECHNOY MOTORS INDIA-GOVARDHAV VILLAS-MARUTI SUZUKI","42007,NH-8,OPP. SWARNA JYANTI PARK, GOVARDHAN VILLAS","UDAIPUR","RAJASTHAN","+(91)-2942485738",""
"AMITDEEP MOTORS-SULEM SARAI-MARUTI SUZUKI","26,SULEM SARAI","ALLAHABAD","UTTAR PRADESH","+(91)-5322636811",""
"GREENLAND MOTORS-DAYANAND MARG-MARUTI SUZUKI","17-A,DAYANAND MARG (THORNHILL ROAD),FACING SAI MANDIR","ALLAHABAD","UTTAR PRADESH","+(91)-5322421598",""
"AMITDEEP MOTORS-CIVIL LINES-MARUTI SUZUKI","27/17,ELGIN ROAD,CIVIL LINES","ALLAHABAD","UTTAR PRADESH","+(91)-1725020705",""
"RAJRUP MOTORS JUNCTION (A UNIT OF RMJ MOTORS PVT LTD)","C-9, J. K. ROAD, GOVINDPURA, BHOPAL","BHOPAL","MADHYA PRADESH","755-4063501",""
"JEEWAN MOTORS-HOSHANGABAD RD-MARUTI SUZUKI","HOSHANGABAD ROAD, OPP. MAIDA MILL COMPOUND","BHOPAL","MADHYA PRADESH","+(91)-7554057422",""
"MY CAR(BHOPAL)-MALVIYA NAGAR-MARUTI SUZUKI","2,MALVIYA NAGAR, OPP. OLD VIDHAN SABHA","BHOPAL","MADHYA PRADESH","+(91)-7554222999",""
"Daga Motors (A Unit of Daga Heights)","4/1, Chunabhatti Main Road, Near Buddha Temple,Bhopal ","Bhopal","MADHYA PRADESH","7554941001",""
"PEAKS AUTO-ANANTNAG-MARUTI SUZUKI","NH-1A, Uranhall, Anantnag","ANANTNAG","JAMMU AND KASHMIR","+(91)-9697001093",""
"SATYAM MOTORS-MISROD-MARUTI SUZUKI","NH-12, HOSHANGABAD ROAD,MISROD","BHOPAL","MADHYA PRADESH","+(91)-7556420000",""
"DRUK AUTO-LEH-MARUTI SUZUKI","AIRPORT ROAD,0","LEH","JAMMU AND KASHMIR","+(91)-9419178065",""
"PATEL MOTORS(INDORE)-DOSI GAON-MARUTI SUZUKI","181/17,JAORA ROAD,DOSI GAON, OPPOSITE INDUSTRIAL AREA","RATLAM","MADHYA PRADESH","+(91)-7412261555",""
"RUKMANI MOTORS-LALPUR-MARUTI SUZUKI","59/3,DEWAS ROAD,LALPUR","UJJAIN","MADHYA PRADESH","+(91)-7344052000",""
"KIRTI KUNJ AUTOMOBILES-KUTTUPUR TIRAHA-MARUTI SUZUKI","KHANPUR AKBAR, KUTTUPUR TIRAHA","JAUNPUR","UTTAR PRADESH","+(91)-5452268900",""
"SMARTWHEELS PRIVATE LIMITED","PLOT NO. AL-4, SECTOR-9, NEAR ITM COLLEGE, GIDA GORAKHPUR","GORAKHPUR","UTTAR PRADESH","7705803020",""
"NAVNEET MOTORS-DHAOD RD-MARUTI SUZUKI","DHAOD ROAD,OPP AKASHVANI COLONY ,","BANSWARA","RAJASTHAN","+(91)-2962254546",""
"ARBIT AUTOMOBILES PVT.LTD.","PLOT NO: 66/1/1 and 66/2/1, 
NEAR FALMANDI CHOWK, 
TRANSPORT NAGAR","GORAKHPUR","UTTAR PRADESH","8400333333",""
"PEAKS AUTO-LASJAN BYPASS-MARUTI SUZUKI","NH-1A, LASJAN BYPASS,0","SRINAGAR","JAMMU AND KASHMIR","+(91)-1942466067",""
"SMARTWHEELS PRIVATE LIMITED","NEAR RAMGARHTAL, KUNRAGHATMOHADDIPURGORAKHPUR GORAKHPUR","GORAKHPUR","UTTAR PRADESH","0551-2201751","sales.gorakhpur@rkbk.co.in"
"JAMKASH VEHICLEADES-HYDERPORA BYEPASS-MARUTI SUZUKI","HYDERPORA BYEPASS,0","SRINAGAR","JAMMU AND KASHMIR","+(91)-1942435575",""
"HIGHLAND AUTOMOBILES-SONWAR-MARUTI SUZUKI","SONWAR","SRINAGAR","JAMMU AND KASHMIR","+(91)-1912500007",""
"PRIME CAR-A B RD-MARUTI SUZUKI","A.B.ROAD,RASULPUR BYPASS TIRAHA,NEAR SANGHVI FOODS","DEWAS","MADHYA PRADESH","+(91)-7272259301",""
"DEEP MOTORS-AZAMGARH-MARUTI SUZUKI","MOHALLA SARFUDDINPUR","AZAMGARH","UTTAR PRADESH","80058214444",""
"INFINITY CARS (A UNIT OF FOUZDAR CAR PVT.LTD.)","NH-69, MAIN ROAD, RASULIYA, HOSHANGABAD","HOSHANGABAD","MADHYA PRADESH","07574-256633",""
"STAR CARS (A UNIT OF SARASWATI VEHICLES LLP)","PILIKOTHI, MIRZAPUR","MIRZAPUR","UTTAR PRADESH","7380750551",""
"PATEL MOTORS(INDORE)-NIRANJANPUR-MARUTI SUZUKI","428/3/3,AB ROAD,NIRANJANPUR","INDORE","MADHYA PRADESH","+(91)-7314033333",""
"STANDARD AUTO AGENCIES-JABALPUR-MARUTI SUZUKI","42217,JABALPUR HOSPITAL ROAD,NAPIER TOWN, JABALPUR","JABALPUR","MADHYA PRADESH","+(91)-7614040401",""
"SHUBH MOTORS-MADAN MAHAL-MARUTI SUZUKI","OPP.MAHANADDA MADAN MAHAL","JABALPUR","MADHYA PRADESH","+(91)-9300163444",""
"RUKMANI MOTORS-GITA BHAWAN SQUARE-MARUTI SUZUKI","42038,AB ROAD,GITA BHAWAN SQUARE","INDORE","MADHYA PRADESH","+(91)-7314057401",""
"KATHED MOTOCORP (A UNIT OF KATHED MOTORS PVT LTD)","619, Kalani Nagar, Airport Road ","INDORE","MADHYA PRADESH","9009900052",""
"Rana Motors Pvt Ltd","Plot No. 3, Aditya Nagar,A.B. Road,Indore ","Indore","MADHYA PRADESH","9109975533",""
"OCEAN MOTORS COMMERCIAL MANDI-MARUTI SUZUKI","49,RINGI ROAD,PART-4, COMMERCIAL MANDI, NEAR CAT SQUARE","INDORE","MADHYA PRADESH","+(91)-7316627505",""
"VARANASI MOTORS-VARANASI-MARUTI SUZUKI","GT ROAD,ANDHARA PULL","VARANASI","UTTAR PRADESH","+(91)-8114046666",""
"AGR AUTOMOBILES-MAHMOORGANJ-MARUTI SUZUKI","D-38/2A,MAHMOORGANJ,","VARANASI","UTTAR PRADESH","+(91)-1725200200",""
"OCEAN MOTORS PVT. LTD.","Ocean Motors Pvt Ltd ,Malviya Nagar,Mhow,453441","Mhow","Madhya Pradesh","9285009966","mdsm@oceanmotors.in"
"TANU MOTORS-ABU AHMEDABAD HIGHWAY-MARUTI SUZUKI","ABU-AHMEDABAD HIGHWAY,0","PALANPUR","GUJARAT","+(91)-2742253699",""
"Kiran Motors Ltd","Sahyog Chowkdi By Pass,","MODASA","GUJARAT","+91-9924324243",""
"KIRAN MOTORS-MOTIPURA-MARUTI SUZUKI","42225,PIPLODI, NR. GIDC, MOTIPURA","HIMATNAGAR","GUJARAT","+(91)-9824061111",""
"SHUBH MOTORS-BURHAR RD-MARUTI SUZUKI","BURHAR ROAD,NEAR SAMBHAG GATE","SHAHDOL","MADHYA PRADESH","+(91)-9303037444",""
"STARLINE CARS PVT. LTD.","SURVEY NO: 206/PAIKI/1,PATAN UNJHA ROAD,NEAR HANSAPUR VILLAGE PATIYA, PATAN","PATAN","GUJARAT","9824601727",""
"STARLINE CARS-NAGALPUR HIGHWAY-MARUTI SUZUKI","NAGALPUR HIGHWAY,0","MEHSANA","GUJARAT","+(91)-2762243479",""
"RB CARS-AT VAVDI-MARUTI SUZUKI","112/11-12,GODHRA-DAHOD HIGHWAY,AT-VAVDI","GODHRA","GUJARAT","+(91)-2672265306",""
"VIMCO MOTORS PVT.LTD","BESIDE ASHARAMBAPU ASHRAM, MEHSANA-AHMEDABAD HIGHWAY, AT and POST PALAVASANA","MEHSANA","GUJARAT","8909943333",""
"KUNAL MOTORS-NARSINGHPUR RD-MARUTI SUZUKI","42038,NARSINGHPUR ROAD,0","CHHINDWARA","MADHYA PRADESH","+(91)-7162236002",""
"SHREE GOPAL AUTO- DANAPURAM-MARUTI SUZUKI","NH-28,AT-DANAPURM","GOPALGANJ","BIHAR","+(91)-9334106571",""
"NANDA AUTOMOBILES- GIDC SECTOR 28-MARUTI SUZUKI","1003,GIDC,SECTOR-28","GANDHI NAGAR","GUJARAT","+(91)-7923212692",""
"KAMTHI MOTORS LLP","KHASRA NO: 1/53, VILL. SARRA,NAGPUR ROAD, CHHINDWARA ","CHHINDWARA","MADHYA PRADESH","07162-298444",""
"STARLINE CARS(AHMEDABAD)-NARODA-MARUTI SUZUKI","N.H.8,ADITYA OPPULANCE, OPP. RADHAKISHAN BUNGLOWS, NARODA, NEAR NANA CHILODA RAILWAY CROSSING","AHMEDABAD","GUJARAT","+(91)-9099006260",""
"KIRAN MOTORS-MOTERA RD-MARUTI SUZUKI","82/1/1,MOTERA Rd,NEAR H.P. PETROL PUMP","AHMEDABAD","GUJARAT","+(91)-9824503466",""
"UDAY AUTOLINK-KATWADA-MARUTI SUZUKI","S. P. RING ROAD,GALAXY CORPORATE HOUSE,OPP. GALAXY INTERCITY,NR. DASTAN FARM,KATWADA,","AHMEDABAD","GUJARAT","+(91)-7567229999",""
"NIMAR MOTORS-GETAPUR-MARUTI SUZUKI","SANAWAD ROAD,GETAPUR","KHARGONE","MADHYA PRADESH","+(91)-7282243330",""
"PEGASUS (A UNIT OF VISUAL AUTOLINK PVT.LTD)","PLOT NO: 116 & 118/2, NEAR RELIANCE PETROL PUMP, S P RING ROAD, VASTRAL","AHMEDABAD","GUJARAT","79-7623069000",""
"DB Motors Pvt Ltd","Cargo House, Opposite Gandhi Ashram,Old Vadaj, Hridaya Kunj, Ahmedabad","Ahmedabad","GUJARAT","9712644888",""
"KATARIA AUTOMOBILES-DARIYAPUR-MARUTI SUZUKI","OUTSIDE DARIYAPUR,DARWAJA,","AHMEDABAD","GUJARAT","+(91)-7930212345",""
"KATARIA AUTOMOBILES-MANINAGAR-MARUTI SUZUKI","OPP. APPAREL PARKNEAR KOKHARA BRIDGE, MANINAGAR,","AHMEDABAD","GUJARAT","+(91)-7964508888",""
"KIRAN MOTORS-NAVRANGPURA-MARUTI SUZUKI","G/14,NARNARAYAN COMPLEX,SWASTIK CHAR RASTA,NAVRANGPURA,","AHMEDABAD","GUJARAT","+(91)-7926440977",""
"POPULAR WHEELERS-S G HIGHWAY-MARUTI SUZUKI","S.G. HIGHWAY,BESIDES SOLA BRIDGE","AHMEDABAD","GUJARAT","+(91)-9879000881",""
"POPULAR WHEELERS-ASHRAM RD-MARUTI SUZUKI","ASHRAM ROAD,DEVNANDAN MALL, NEAR M.J. LIBRARY","AHMEDABAD","GUJARAT","+(91)-7961602222",""
"KIRAN MOTORS-OPP RAJPATH CLUB-MARUTI SUZUKI","SARKHEJ-GANDHINAGAR HIGHWAY,OPP. RAJPATH CLUB,","AHMEDABAD","GUJARAT","+(91)-7926871130",""
"POPULAR WHEELERS-PATEL TRUST BLDG-MARUTI SUZUKI","NAROL NARODA HIGHWAY ISANPUR CROSS ROADS,PATEL TRUST BUILDING,NR. AVTAR HOTEL","AHMEDABAD","GUJARAT","+(91)-7925736881",""
"NANDA AUTOMOBILES-VEJALPUR-MARUTI SUZUKI","132FT RING ROAD,AVADH ARCADE, NEAR SHEL PETROL PUMP VEJALPUR","AHMEDABAD","GUJARAT","+(91)-7926640274",""
"ATUL MOTORS PVT LTD","OPP. BOPAL APPROACH BRTS, BOPAL AMBLI ROAD, NEAR S P RING ROAD BOPAL","AHMEDABAD","GUJARAT","9909023000",""
"PEARL CARS-SASARAM-MARUTI SUZUKI","NH-2,MORESARAI, NEAR TOLL PLAZA,Â  SASARAM","SASARAM","BIHAR","+(91)-9304576999",""
"KATARIA AUTOMOBILES-MAKARBA-MARUTI SUZUKI","S.G. HIGHWAY,BEHIND ADANI PUMP, NR. MAKARBA RAILWAY CROSSING, MAKARBA","AHMEDABAD","GUJARAT","+(91)-7926928114",""
"TANU MOTORS PVT. LTD.","FINAL PLOT NO:39, NEAR CANAL,AHMEDABAD SANAND HIGHWAY,NEAR GIBPURA VILLAGE","AHMEDABAD","GUJARAT","9512009101",""
"AMAR CARS PVT. LTD.","NEAR RAJHANS CINEMA, UTTARSANDA ROAD,","NADIAD","GUJARAT","9909960715",""
"KATARIA AUTOMOBILES PRIVATE LIMITED","KATARIA AUTOMOBILES PVT LTD, ANAND CHIKHODRA ROAD, 
NEAR RAILWAY OVERBRIDGE, OPP. MRF SHOWROOM, 
ANAND","ANAND","GUJARAT","7406500000",""
"AMAR CARS-JANTA CROSSING-MARUTI SUZUKI","JANTA CROSSING","ANAND","GUJARAT","+(91)-2692229980",""
"KIRAN MOTORS LIMITED","PLOT NO. 160, SUB - 1,OPP.ASOPALAV SOCIETY ,OLD CHHANI ROAD VADODARA","VADODARA","GUJARAT","0265- 2771742","kiran.brd.sal1@marutidealers.com"
"AMAR CARS-KARELI BAUG-MARUTI SUZUKI","HARNI ROAD,OPPOSITE SHELL PETROL PUMP, NEAR SANGAM CHAR RASTA, KARELI BAUG","VADODARA","GUJARAT","+(91)-2652486677",""
"AMAR CARS-GORWA RD-MARUTI SUZUKI","GORWA ROAD,0","VADODARA","GUJARAT","+(91)-2652291500",""
"RAVIRATNA MOTORS PVT LTD","MILES HOUSE, 
NEAR KALALI BRIDGE, ATLADARA","VADODARA","GUJARAT","9687650939",""
"KATARIA AUTOMOBILES-MAKARPURA-MARUTI SUZUKI","984/1,MANEJA ROAD,GIDC, NR. HANUMANJI TEMPLE, MAKARPURA","VADODARA","GUJARAT","+(91)-2653091234",""
"ALANKAR AUTO-BAILEY RD-MARUTI SUZUKI","BAILEYÂ ROAD,IAS COLONY","PATNA","BIHAR","+(91)-6123249193",""
"AUTOMOTIVE MANUFACTURERS-KAMPTEE RD-MARUTI SUZUKI","575,KAMPTEE ROAD,NAGPUR","NAGPUR","MAHARASHTRA","+(91)-7122648338",""
"KARLO AUTOMOBILES-BORING RD-MARUTI SUZUKI","BORING ROAD,0","PATNA","BIHAR","+(91)-6122540074",""
"ALANKAR AUTO-RAJAPUR PUL-MARUTI SUZUKI","EAST BORING CANAL ROAD,RAJAPUR PUL","PATNA","BIHAR","+(91)-6123299410",""
"SEVA AUTOMOTIVE-WADI-MARUTI SUZUKI","AMRAVATI ROAD,KACHIMET AREA, NR. VAYUSENA NGR,BUS STOP,WADI","NAGPUR","MAHARASHTRA","+(91)-7122500021",""
"RAMKRISHNA MOTORS PVT LTD","ZEROMILE BAIRIYA ROAD,","MUZAFFARPUR","BIHAR","91-9534261500",""
"VAUâ€™S AUTOMOBILES-DAKBUNGLOW RD-MARUTI SUZUKI","DAKBUNGLOW ROAD,0","PATNA","BIHAR","+(91)-6122200444",""
"MAHAMAYA AUTOCARS-AMBIKAPUR-MARUTI SUZUKI","MG ROAD,AMBIKAPUR","AMBIKAPUR","CHHATTISGARH","+(91)-7774231854",""
"BARBATE AUTOMOTIVE-KAPASI KURD-MARUTI SUZUKI","NH-6, BHANDARA ROAD,KAPASI KURD","NAGPUR","MAHARASHTRA","+(91)-7126454545",""
"RAJIV AUTOMOBILES PVT LTD","RAMDAYALU NAGAR, OPP. MALAN ASTHAN MANDIR,HAZIPUR ROAD","MUZAFFARPUR","BIHAR","621-2269706","sales@rajivautomobiles.com"
"BARBATE AUTOMOTIVE-GREAT NAG RD-MARUTI SUZUKI","13,GREAT NAG ROAD,0","NAGPUR","MAHARASHTRA","+(91)-9011060104",""
"REESHAV AUTOMOBILES PVT. LTD.","JAGANPURA,NEW BYPASS ROAD,NEAR PATNA CENTRAL SCHOOL,","PATNA","BIHAR","9973499200",""
"REESHAV AUTOMOBILES-JADUA-MARUTI SUZUKI","MG SETU ROAD,NEAR RELIANCE PETROL PUMP","HAJIPUR","BIHAR","+(91)-9263634639",""
"ASPA BANDSONS-BADNERA RD-MARUTI SUZUKI","BADNERA ROAD,0","AMRAVATI","MAHARASHTRA","+(91)-7212510475",""
"DREAM VEHICLE-WADHWAN RD-MARUTI SUZUKI","261/P,WADHWAN ROAD,GIDC, OPPOSITE MARKETING YARD","SURENDERNAGAR","GUJARAT","+(91)-2752241911",""
"MANRAJ MOTORS-AJANTA RD-MARUTI SUZUKI","AJANTA ROAD,MIDC AREA","JALGAON","MAHARASHTRA","+(91)-2574212121",""
"RAVIRATNA MOTORS-ZADESHWAR-MARUTI SUZUKI","NH-8,0","BHARUCH","GUJARAT","+(91)-2642233504",""
"KHANDELWAL AUTOWHEELS-CONVENT RD-MARUTI SUZUKI","CONVENT ROAD,TIRUPATI CHAMBERS","AKOLA","MAHARASHTRA","+(91)-7242426373",""
"SATYA AUTOMOBILES-BILASPUR-MARUTI SUZUKI","Near Old Bus Stand, Bilaspur (C.G.)","BILASPUR","CHHATTISGARH","09203901802,09203901825,09203911845","satyaautobilaspur@gmail.com"
"KARLO AUTOMOBILES-BODH GAYA-MARUTI SUZUKI","GAYA DOBHI ROAD,BODH GAYA","GAYA","BIHAR","+(91)-6312200267",""
"RAVIRATNA MOTORS-VALIA RD-MARUTI SUZUKI","624/2B/A,VALIA ROAD,GIDC, OPP. GUJARAT GAS CNG STATION","ANKLESHWAR","GUJARAT","+(91)-2646225132",""
"SATYA AUTOMOBILES-TRASPORT NAGAR-MARUTI SUZUKI","150,INDIRA COMMERCIAL COMPLEX,TRANSPORT NAGAR,KORBA (C.G.)","KORBA","CHHATTISGARH","09203912694,09203912711","satyaautokorba@gmail.com"
